CONVERGENCE ITERATIONS

||===============================================================================================================================================================================================||
|| LOAD TIME            || REL. FORCE RESIDUAL    || ABS. FORCE RESIDUAL    || REL. VARIABLE RESIDUAL || ABS. VARIABLE RESIDUAL || ABS. MAX DOF           || LINE SEARCH || RATIO                ||
|| 1.0000000000000e+00  || 1.5522787827086e-02    || 8.1865404252474e+03    || 3.3958151771106e-04    || 6.0331970680856e-02    || 2.3575332182978e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5979175841833e-02    || 8.4272342345004e+03    || 3.4573067700743e-04    || 6.1424464542176e-02    || 2.3997364282516e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6674307678482e-02    || 8.7938387996721e+03    || 3.5198755525723e-04    || 6.2536097595707e-02    || 2.4426513563821e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7166165390848e-02    || 9.0532389210039e+03    || 3.5834954775751e-04    || 6.3666404573194e-02    || 2.4862629958161e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7909477258259e-02    || 9.4452530823074e+03    || 3.6482250551932e-04    || 6.4816427597086e-02    || 2.5306046409514e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8439265469972e-02    || 9.7246573143510e+03    || 3.7140350573656e-04    || 6.5985644687572e-02    || 2.5756602099234e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9234068403670e-02    || 1.0143827273981e+04    || 3.7809876783075e-04    || 6.7175163624279e-02    || 2.6214640010663e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9804391949393e-02    || 1.0444609376690e+04    || 3.8490502053397e-04    || 6.8384400306559e-02    || 2.6679988530733e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.0654210586019e-02    || 1.0892793987622e+04    || 3.9182887928418e-04    || 6.9614533092069e-02    || 2.7153000216556e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1267823841532e-02    || 1.1216406587220e+04    || 3.9886669139905e-04    || 7.0864909887910e-02    || 2.7633492727488e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2176408177325e-02    || 1.1695583554500e+04    || 4.0602549842544e-04    || 7.2136784993740e-02    || 2.8121827601818e-02    || 1.0000000   || 1.0000000000000e+00  ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| CRITERIA             || 1.0000000000000e-04    || 1.0000000000000e-09    || 1.0000000000000e-04    || 1.0000000000000e-09    ||                        ||             ||                      ||
|| IS SATISFIED         ||                  NO    ||                  NO    ||                  NO    ||                  NO    ||                        ||             ||                      ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| 1.0000000000000e+00  || Maximum number of iterations has been reached.                                                                                                                        ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| 9.5000000000000e-01  || 1.0000000000000e+00    || 2.6369462157794e+05    || 0.0000000000000e+00    || 0.0000000000000e+00    || 0.0000000000000e+00    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 9.2598435365317e-03    || 2.4417709372367e+03    || 5.0908738161234e-02    || 8.6138382516981e+00    || 1.5000000000000e-01    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 2.0508018723084e-03    || 5.4078542364969e+02    || 8.3271820098710e-04    || 1.4083612302313e-01    || 6.8616583762066e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.1639591095126e-03    || 3.0692975691512e+02    || 1.2439360571762e-04    || 2.1039458754697e-02    || 4.8022263191087e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.0459074158737e-03    || 2.7580016023438e+02    || 6.7096355162638e-05    || 1.1348330970258e-02    || 4.5006094793287e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 9.6971292717938e-04    || 2.5570808337180e+02    || 5.9993173372603e-05    || 1.0146955045200e-02    || 4.2277009154088e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 8.2286925405845e-04    || 2.1698619655706e+02    || 5.6100132640521e-05    || 9.4884989581148e-03    || 3.9748562129273e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 7.8626056199922e-04    || 2.0733268135804e+02    || 5.2780378419292e-05    || 8.9270145119863e-03    || 3.7411557254320e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 6.7531210954212e-04    || 1.7807617117271e+02    || 4.9752498923143e-05    || 8.4148927142418e-03    || 3.5235822581606e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 6.4246834020046e-04    || 1.6941544584497e+02    || 4.6943271757977e-05    || 7.9397544317929e-03    || 3.3206450807113e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 5.5798612268158e-04    || 1.4713793946626e+02    || 4.4311505624966e-05    || 7.4946301180687e-03    || 3.1307668222916e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 5.2940646266971e-04    || 1.3960163683461e+02    || 4.1837169425491e-05    || 7.0761332444158e-03    || 2.9527899829310e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 4.6297945161110e-04    || 1.2208519129095e+02    || 3.9505148834885e-05    || 6.6817066333179e-03    || 2.7857084500888e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 4.3944897295274e-04    || 1.1588033062559e+02    || 3.7305489093901e-05    || 6.3096670654959e-03    || 2.6286433303593e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 3.8611496441230e-04    || 1.0181643942628e+02    || 3.5229385903052e-05    || 5.9585251348806e-03    || 2.4808775150605e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 3.6725255341128e-04    || 9.6842523095319e+01    || 3.3269487975843e-05    || 5.6270376607905e-03    || 2.3417240000896e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 3.2393822975562e-04    || 8.5420768910035e+01    || 3.1419008806039e-05    || 5.3140566926256e-03    || 2.2106307634655e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 3.0892932356700e-04    || 8.1463001072328e+01    || 2.9671682729124e-05    || 5.0185225614423e-03    || 2.0870429408654e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 2.7352612747935e-04    || 7.2127368677346e+01    || 2.8021721403506e-05    || 4.7394562050728e-03    || 1.9705124775564e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 2.6153399443755e-04    || 6.8965107692977e+01    || 2.6463599957973e-05    || 4.4759232093539e-03    || 1.8605787493383e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 2.3247568984752e-04    || 6.1302589060413e+01    || 2.4992229252633e-05    || 4.2270627964015e-03    || 1.7568649673634e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 2.2278586058060e-04    || 5.8747433198716e+01    || 2.3602703612036e-05    || 3.9920452638825e-03    || 1.6589806465849e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.9885405731777e-04    || 5.2436745393647e+01    || 2.2290506317333e-05    || 3.7701066608822e-03    || 1.5666015224184e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.9090242453563e-04    || 5.0339942596235e+01    || 2.1051274741546e-05    || 3.5605091264822e-03    || 1.4793915118300e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.7112741204635e-04    || 4.5125378161173e+01    || 1.9880986991531e-05    || 3.3625724071848e-03    || 1.3970674019123e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.6448661889800e-04    || 4.3374236724942e+01    || 1.8775761113328e-05    || 3.1756399370635e-03    || 1.3193368420034e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.4808894803274e-04    || 3.9050259111369e+01    || 1.7732011156715e-05    || 2.9991051986602e-03    || 1.2459501662832e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.4244329594936e-04    || 3.7561531021681e+01    || 1.6746281493689e-05    || 2.8323837305262e-03    || 1.1766512005333e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.2879429615208e-04    || 3.3962363185219e+01    || 1.5815373062684e-05    || 2.6749344534323e-03    || 1.1112185825902e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.2391439858533e-04    || 3.2675560443016e+01    || 1.4936208727094e-05    || 2.5262369206225e-03    || 1.0494267176509e-03    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.1250673041677e-04    || 2.9667419702221e+01    || 1.4105933862720e-05    || 2.3858083105670e-03    || 9.9107864998532e-04    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 1.0822763777796e-04    || 2.8539045988134e+01    || 1.3321807628949e-05    || 2.2531850548809e-03    || 9.3597503984703e-04    || 1.0000000   || 9.5000000000000e-01  ||
|| 9.5000000000000e-01  || 9.8652053793637e-05    || 2.6014015993000e+01    || 1.2581282495910e-05    || 2.1279362733992e-03    || 8.8394028183999e-04    || 1.0000000   || 9.5000000000000e-01  ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| CRITERIA             || 1.0000000000000e-04    || 1.0000000000000e-09    || 1.0000000000000e-04    || 1.0000000000000e-09    ||                        ||             ||                      ||
|| IS SATISFIED         ||                 YES    ||                  NO    ||                 YES    ||                  NO    ||                        ||             ||                      ||
||----------------------++------------------------++------------------------++------------------------++------------------------++------------------------++-------------++----------------------||
|| 1.0000000000000e+00  || 1.0000000000000e+00    || 4.9643188960646e+02    || 4.8146001641425e-02    || 8.5539024658185e+00    || 1.5000000000000e-01    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.0171680255668e-01    || 2.4906822034052e+02    || 7.5851321353955e-05    || 1.3476152929838e-02    || 4.3002884504245e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.8350133452594e-01    || 2.4002548112596e+02    || 5.6718675639187e-05    || 1.0076963263267e-02    || 4.2708169131450e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.1083887739387e-01    || 2.5359670918908e+02    || 5.6939356185948e-05    || 1.0116166482155e-02    || 4.2600357519025e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.2670719333719e-01    || 2.6147424725769e+02    || 5.7800995284458e-05    || 1.0269250981953e-02    || 4.2671957188621e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.4014281975050e-01    || 2.6814412066610e+02    || 5.8767983776563e-05    || 1.0441051540286e-02    || 4.2894675538342e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.6728436940760e-01    || 2.8161805144922e+02    || 5.9787012759765e-05    || 1.0622097889535e-02    || 4.3239395128212e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.7628217587408e-01    || 2.8608484951569e+02    || 6.0845130426511e-05    || 1.0810089144103e-02    || 4.3684059038518e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.0857846734341e-01    || 3.0211775851709e+02    || 6.1936325551712e-05    || 1.1003956949256e-02    || 4.4209679638669e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.1621281781325e-01    || 3.0590769354675e+02    || 6.3057408184997e-05    || 1.1203134865932e-02    || 4.4803027682681e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.5190905943039e-01    || 3.2362844622460e+02    || 6.4206235437832e-05    || 1.1407241967055e-02    || 4.5452712760182e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.5934477806841e-01    || 3.2731977407865e+02    || 6.5381549865436e-05    || 1.1616054973163e-02    || 4.6150845908492e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.9790094492799e-01    || 3.4646028484873e+02    || 6.6582570518403e-05    || 1.1829435075540e-02    || 4.6890600983482e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.0570127034672e-01    || 3.5033261513590e+02    || 6.7808796555902e-05    || 1.2047293305787e-02    || 4.7667194263941e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.4698522339885e-01    || 3.7082728595999e+02    || 6.9060084278149e-05    || 1.2269604153508e-02    || 4.8476528029440e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.5548780913470e-01    || 3.7504824066338e+02    || 7.0336286805137e-05    || 1.2496341478526e-02    || 4.9315667524218e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.9953028328787e-01    || 3.9691232933018e+02    || 7.1637592215746e-05    || 1.2727538758699e-02    || 5.0182185163842e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.0897565165756e-01    || 4.0160131139798e+02    || 7.2964036084806e-05    || 1.2963202238154e-02    || 5.1074277512024e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.5588363461874e-01    || 4.2488793001702e+02    || 7.4315995867273e-05    || 1.3203399064586e-02    || 5.1990565043263e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.6646754493939e-01    || 4.3014212061693e+02    || 7.5693608492975e-05    || 1.3448153470212e-02    || 5.2929951202184e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.1639011592253e-01    || 4.5492527686410e+02    || 7.7097370485372e-05    || 1.3697553772984e-02    || 5.3891728440634e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.2828830684553e-01    || 4.6083191826691e+02    || 7.8527478586870e-05    || 1.3951634818072e-02    || 5.4875248141751e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.8140224914759e-01    || 4.8719937300837e+02    || 7.9984512068692e-05    || 1.4210499637149e-02    || 5.5880241946091e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 9.9478358036397e-01    || 4.9384229254956e+02    || 8.1468704634671e-05    || 1.4474189630734e-02    || 5.6906347465186e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0512871940823e+00    || 5.2189248827737e+02    || 8.2980698917560e-05    || 1.4742819098611e-02    || 5.7953589020684e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.0663213315471e+00    || 5.2935591354759e+02    || 8.4520752183668e-05    || 1.5016433616816e-02    || 5.9021787787264e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1264319163706e+00    || 5.5919672475687e+02    || 8.6089559958891e-05    || 1.5295156893121e-02    || 6.0111167617952e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.1432942248509e+00    || 5.6756771241888e+02    || 8.7687394754048e-05    || 1.5579037201196e-02    || 6.1221667309067e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2072473260995e+00    || 5.9931607131792e+02    || 8.9314999479368e-05    || 1.5868206678367e-02    || 6.2353650741452e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2261222455752e+00    || 6.0868618325940e+02    || 9.0972656442761e-05    || 1.6162715327660e-02    || 6.3507131600097e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.2941718156367e+00    || 6.4246815991193e+02    || 9.2661153333185e-05    || 1.6462703253616e-02    || 6.4682575795104e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3152553854481e+00    || 6.5293471631306e+02    || 9.4380778485629e-05    || 1.6768221518132e-02    || 6.5880043979670e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.3876744641680e+00    || 6.8888585640554e+02    || 9.6132363542994e-05    || 1.7079418047184e-02    || 6.7100079968128e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4111763641686e+00    || 7.0055294903218e+02    || 9.7916200090612e-05    || 1.7396344467388e-02    || 6.8342772965888e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.4882580850293e+00    || 7.3881877337318e+02    || 9.9733164043422e-05    || 1.7719156583556e-02    || 6.9608729577386e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5144034090310e+00    || 7.5179814597172e+02    || 1.0158354804255e-04    || 1.8047906196187e-02    || 7.0898055255731e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.5964622353607e+00    || 7.9253476418548e+02    || 1.0346827335958e-04    || 1.8382757182609e-02    || 7.2211410165330e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.6254931295112e+00    || 8.0694662582555e+02    || 1.0538763182070e-04    || 1.8723761183810e-02    || 7.3548907627286e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7128662705799e+00    || 8.5032143934713e+02    || 1.0734259167986e-04    || 1.9071090439549e-02    || 7.4911255998271e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.7450435199805e+00    || 8.6629525206944e+02    || 1.0933344223475e-04    || 1.9424796125741e-02    || 7.6298570598442e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8380925035758e+00    || 9.1248773482158e+02    || 1.1136120075074e-04    || 1.9785059206230e-02    || 7.7711605159046e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.8736971219077e+00    || 9.3016300277884e+02    || 1.1342615232859e-04    || 2.0151930094227e-02    || 7.9150472721650e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 1.9728095122924e+00    || 9.7936555402091e+02    || 1.1552936559447e-04    || 2.0525598896324e-02    || 8.0615971271495e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.0121443715311e+00    || 9.9889263252017e+02    || 1.1767111975203e-04    || 2.0906114959656e-02    || 8.2108208287243e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1177356298187e+00    || 1.0513115003978e+03    || 1.1985253740907e-04    || 2.1293678000552e-02    || 8.3628026028732e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.1611271559386e+00    || 1.0728524377024e+03    || 1.2207389008336e-04    || 2.1688335980861e-02    || 8.5175523729099e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.2736426450947e+00    || 1.1287087145942e+03    || 1.2433635722974e-04    || 2.2090298737197e-02    || 8.6751588723192e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.3214425993119e+00    || 1.1524381361893e+03    || 1.2664020076044e-04    || 2.2499612503544e-02    || 8.8356309660944e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.4413597377780e+00    || 1.2119688278343e+03    || 1.2898666007377e-04    || 2.2916497788506e-02    || 8.9990620295806e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.4939470973001e+00    || 1.2380748700912e+03    || 1.3137598539150e-04    || 2.3340998726152e-02    || 9.1654596533633e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.6217776689295e+00    || 1.3015340423147e+03    || 1.3380947937977e-04    || 2.3773347089402e-02    || 9.3349220279432e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.6795606195177e+00    || 1.3302193416622e+03    || 1.3628737828846e-04    || 2.4213584505305e-02    || 9.5074552596719e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.8158532470382e+00    || 1.3978793482817e+03    || 1.3881105160744e-04    || 2.4661954644695e-02    || 9.6831625563723e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 2.8792712975762e+00    || 1.4293620909454e+03    || 1.4138071910975e-04    || 2.5118496180661e-02    || 9.8620483291931e-03    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.0246140893604e+00    || 1.5015148877115e+03    || 1.4399782090395e-04    || 2.5583465358149e-02    || 1.0044221027677e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.0941403166484e+00    || 1.5360299241013e+03    || 1.4666255752977e-04    || 2.6056897404513e-02    || 1.0229683150373e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.2491636964958e+00    || 1.6129884734921e+03    || 1.4937644376062e-04    || 2.6539061859810e-02    || 1.0418548630782e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.3253071289836e+00    || 1.6507885015632e+03    || 1.5213965786760e-04    || 2.7029989964173e-02    || 1.0610817827493e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.4906868598191e+00    || 1.7328882738444e+03    || 1.5495379359992e-04    || 2.7529965320966e-02    || 1.0806610414964e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.5739950074355e+00    || 1.7742450949852e+03    || 1.5781900361797e-04    || 2.8039014586955e-02    || 1.1005924372055e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.7504554198459e+00    || 1.8618456709589e+03    || 1.6073696523979e-04    || 2.8557436247304e-02    || 1.1208885383849e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 3.8415169571533e+00    || 1.9070515219949e+03    || 1.6370780183462e-04    || 2.9085251718959e-02    || 1.1415488795295e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.0298343946172e+00    || 2.0005383033209e+03    || 1.6673327918433e-04    || 2.9622775241223e-02    || 1.1625866582821e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.1292820039976e+00    || 2.0499072679625e+03    || 1.6981348731593e-04    || 3.0170022268718e-02    || 1.1840011187615e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.3302884973259e+00    || 2.1496933012686e+03    || 1.7295028569250e-04    || 3.0727323724704e-02    || 1.2058061167794e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.4388018783235e+00    || 2.2035628040448e+03    || 1.7614372654349e-04    || 3.1294688306944e-02    || 1.2280005774378e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.6533890613073e+00    || 2.3100907247788e+03    || 1.7939576857695e-04    || 3.1872464614240e-02    || 1.2505990445856e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 4.7716981123973e+00    || 2.3688231105690e+03    || 1.8270642132559e-04    || 3.2460653713862e-02    || 1.2736000939285e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.0008213920100e+00    || 2.4825672132199e+03    || 1.8607774867914e-04    || 3.3059622938243e-02    || 1.2970189879284e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.1297095698005e+00    || 2.5465514148684e+03    || 1.8950971209078e-04    || 3.3669364764367e-02    || 1.3208539207455e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.3743925639808e+00    || 2.6680198560239e+03    || 1.9300448696989e-04    || 3.4290266387922e-02    || 1.3451209045919e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.5147004248368e+00    || 2.7376731525153e+03    || 1.9656198077880e-04    || 3.4922310641639e-02    || 1.3698177181451e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.7760396809974e+00    || 2.8674102932794e+03    || 2.0018448721735e-04    || 3.5565905791285e-02    || 1.3949611549032e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 5.9286686092389e+00    || 2.9431801605350e+03    || 2.0387185326917e-04    || 3.6221023868638e-02    || 1.4205485423453e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.2078386173621e+00    || 3.0817690551890e+03    || 2.0762649816378e-04    || 3.6888095499887e-02    || 1.4465974870077e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.3737547428571e+00    || 3.1641351108847e+03    || 2.1144820128919e-04    || 3.7567080647089e-02    || 1.4731048277208e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.6720132564609e+00    || 3.3122001483842e+03    || 2.1533951515001e-04    || 3.8258433677454e-02    || 1.5000890158068e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 6.8522515642665e+00    || 3.4016761921076e+03    || 2.1930014373629e-04    || 3.8962101092429e-02    || 1.5275463623343e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.1709452426389e+00    || 3.5598858970677e+03    || 2.2333278112142e-04    || 3.9678562478615e-02    || 1.5554961948986e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.3666138754157e+00    || 3.6570220461738e+03    || 2.2743704734831e-04    || 4.0407749352899e-02    || 1.5839342561504e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.7071842606906e+00    || 3.8260920460798e+03    || 2.3161578694851e-04    || 4.1150168105865e-02    || 1.6128807809000e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 7.9194690132504e+00    || 3.9314769669277e+03    || 2.3586852665560e-04    || 4.1905733601042e-02    || 1.6423309013391e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.2834588551775e+00    || 4.1121731319531e+03    || 2.4019827099513e-04    || 4.2674980732860e-02    || 1.6723057895358e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.5136278595549e+00    || 4.2264363657250e+03    || 2.4460444314399e-04    || 4.3457805885008e-02    || 1.7027999240104e-02    || 1.0000000   || 1.0000000000000e+00  ||
|| 1.0000000000000e+00  || 8.9026878008139e+00    || 4.4195781275344e+03    || 2.4909021786241e-04    || 4.4254774281281e-02    || 1.7338354428632e-02    || 1.0000000   || 1.0000000000000e+00  ||
